tweet_id,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,timestamp,text,rating_numerator,name,dog_type
674262580978937856,greater swiss mountain dog,0.519428,boxer,0.1215,staffordshire bullterrier,0.114498,464,1320,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,Gus,pupper
674269164442398721,pug,0.6229210000000001,norwegian elkhound,0.0486585,cardigan,0.0169655,232,914,2015-12-08 16:47:50 +0000,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,Bob,None
674271431610523648,german shepherd,0.991454,malinois,0.00415023,bloodhound,0.00301913,749,1589,2015-12-08 16:56:51 +0000,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10,None,None
674291837063053312,cardigan,0.611525,pembroke,0.368566,chihuahua,0.00332957,6052,14921,2015-12-08 18:17:56 +0000,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,Kenny,None
674416750885273600,chihuahua,0.28720100000000004,boston bull,0.25092,whippet,0.141012,145,689,2015-12-09 02:34:18 +0000,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10,Jonah,None
674422304705744896,golden retriever,0.964497,labrador retriever,0.00900618,tennis ball,0.00713883,551,1452,2015-12-09 02:56:22 +0000,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12,Ava,None
674447403907457024,brabancon griffon,0.409909,malinois,0.244649,bull mastiff,0.07481950000000001,365,1079,2015-12-09 04:36:06 +0000,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,10,None,pupper
674468880899788800,chow,0.52623,pomeranian,0.283647,toy poodle,0.0676654,2116,6311,2015-12-09 06:01:26 +0000,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13,Louis,None
674638615994089473,pomeranian,0.846986,chow,0.142014,keeshond,0.00260504,596,1704,2015-12-09 17:15:54 +0000,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12,None,pupper
674646392044941312,flat-coated retriever,0.837448,groenendael,0.0861665,labrador retriever,0.016052200000000003,509,1454,2015-12-09 17:46:48 +0000,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5,None,None
674670581682434048,malamute,0.180079,eskimo dog,0.178033,siberian husky,0.07796610000000001,671,1633,2015-12-09 19:22:56 +0000,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,Jeb,None
674737130913071104,pomeranian,0.948537,schipperke,0.0143099,chihuahua,0.00812024,96,660,2015-12-09 23:47:22 +0000,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,Rufio,pupper
674739953134403584,dandie dinmont,0.17591500000000002,black-footed ferret,0.0965343,toy poodle,0.0641447,406,1129,2015-12-09 23:58:35 +0000,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11,None,None
674743008475090944,bernese mountain dog,0.583054,shetland sheepdog,0.0659904,greater swiss mountain dog,0.0652362,570,1428,2015-12-10 00:10:43 +0000,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,Sophie,None
674752233200820224,vizsla,0.665516,redbone,0.17336600000000002,basset,0.134783,481,1478,2015-12-10 00:47:23 +0000,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12,None,None
674764817387900928,samoyed,0.634695,arctic fox,0.30985300000000005,kuvasz,0.019641,245,796,2015-12-10 01:37:23 +0000,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,None,None
674774481756377088,chihuahua,0.407016,french bulldog,0.30997800000000003,siamese cat,0.227677,486,1139,2015-12-10 02:15:47 +0000,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,Superpup,pupper
674788554665512960,miniature poodle,0.349561,toy poodle,0.154711,maltese dog,0.134229,217,824,2015-12-10 03:11:43 +0000,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,Maggie,None
674790488185167872,labrador retriever,0.8019029999999999,chesapeake bay retriever,0.193575,rottweiler,0.00119305,255,1120,2015-12-10 03:19:24 +0000,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,None,None
674793399141146624,giant schnauzer,0.119693,afghan hound,0.0727627,miniature schnauzer,0.0637859,1121,2543,2015-12-10 03:30:58 +0000,I have found another. 13/10 https://t.co/HwroPYv8pY,13,None,None
674800520222154752,pembroke,0.8764790000000001,cardigan,0.0969114,dingo,0.00919567,887,3061,2015-12-10 03:59:15 +0000,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,Tedders,None
674805413498527744,english springer,0.594467,cocker spaniel,0.389994,welsh springer spaniel,0.00709611,367,871,2015-12-10 04:18:42 +0000,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,None,None
674999807681908736,rottweiler,0.591829,doberman,0.204544,black-and-tan coonhound,0.07860189999999999,1135,2280,2015-12-10 17:11:09 +0000,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,13,None,None
675003128568291329,pembroke,0.655279,pomeranian,0.104164,cardigan,0.0528177,488,1579,2015-12-10 17:24:21 +0000,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,Laela,None
675006312288268288,boxer,0.654697,space heater,0.043388800000000005,beagle,0.0428476,232,1003,2015-12-10 17:37:00 +0000,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,Mollie,pupper
675047298674663426,samoyed,0.978007,chow,0.00712124,pomeranian,0.00639783,339,1075,2015-12-10 20:19:52 +0000,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,None,None
675109292475830276,dalmatian,0.989519,english setter,0.00525767,german short-haired pointer,0.00144283,1174,2844,2015-12-11 00:26:12 +0000,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9,None,None
675111688094527488,labrador retriever,0.631501,brittany spaniel,0.101927,chesapeake bay retriever,0.0626498,260,981,2015-12-11 00:35:44 +0000,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,Oliver,None
675145476954566656,labrador retriever,0.458746,great dane,0.235504,staffordshire bullterrier,0.116864,933,2169,2015-12-11 02:49:59 +0000,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9,None,None
675147105808306176,golden retriever,0.949215,labrador retriever,0.016765400000000003,flat-coated retriever,0.0106373,247,959,2015-12-11 02:56:28 +0000,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,None,None
675149409102012420,chow,0.999876,tibetan mastiff,5.86749e-05,tibetan terrier,2.87785e-05,1734,3799,2015-12-11 03:05:37 +0000,holy shit 12/10 https://t.co/p6O8X93bTQ,12,None,None
675334060156301312,pembroke,0.773135,cardigan,0.11681,chow,0.0390362,1341,2831,2015-12-11 15:19:21 +0000,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12,None,pupper
675349384339542016,borzoi,0.866367,saluki,0.122079,irish wolfhound,0.00401972,2335,3979,2015-12-11 16:20:15 +0000,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,13,None,None
675362609739206656,labrador retriever,0.479008,ice bear,0.218289,kuvasz,0.13991099999999998,236,1068,2015-12-11 17:12:48 +0000,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,Daisy,None
675372240448454658,chihuahua,0.4163850000000001,west highland white terrier,0.102933,samoyed,0.0872995,528,1722,2015-12-11 17:51:04 +0000,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,None,None
675432746517426176,labrador retriever,0.986548,golden retriever,0.00886185,chihuahua,0.000693528,590,1555,2015-12-11 21:51:30 +0000,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,None,None
675489971617296384,west highland white terrier,0.139613,seat belt,0.118647,old english sheepdog,0.0939522,622,1328,2015-12-12 01:38:53 +0000,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,None,None
675497103322386432,vizsla,0.5195890000000001,miniature pinscher,0.0647712,rhodesian ridgeback,0.0614913,1346,3198,2015-12-12 02:07:14 +0000,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,Reggie,None
675517828909424640,scottish deerhound,0.240591,groenendael,0.156916,flat-coated retriever,0.0908994,473,1324,2015-12-12 03:29:35 +0000,12/10 stay woke https://t.co/XDiQw4Akiw,12,None,None
675522403582218240,cocker spaniel,0.299708,golden retriever,0.263665,irish setter,0.0803233,296,1060,2015-12-12 03:47:46 +0000,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,Sammy,None
675531475945709568,pembroke,0.918441,cardigan,0.0273395,siberian husky,0.020221,398,1206,2015-12-12 04:23:49 +0000,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,Ellie,None
675534494439489536,chow,0.749368,schipperke,0.13373800000000002,newfoundland,0.0499138,433,1855,2015-12-12 04:35:48 +0000,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11,None,None
675706639471788032,english springer,0.9903,welsh springer spaniel,0.00207991,cocker spaniel,0.00201378,102,656,2015-12-12 15:59:51 +0000,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10,None,None
675710890956750848,standard schnauzer,0.4414270000000001,miniature schnauzer,0.248885,sealyham terrier,0.164967,853,1926,2015-12-12 16:16:45 +0000,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,12,Lenny,None
675740360753160193,golden retriever,0.800495,kuvasz,0.0977564,saluki,0.0684146,360,1193,2015-12-12 18:13:51 +0000,Here's a pupper licking in slow motion. 12/10 please enjoy https://t.co/AUJi8ujxw9,12,None,pupper
675781562965868544,maltese dog,0.921968,west highland white terrier,0.0178107,toy poodle,0.0135554,491,1656,2015-12-12 20:57:34 +0000,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,11,Buddah,None
675798442703122432,beagle,0.681218,basset,0.125121,boxer,0.0803982,3514,10450,2015-12-12 22:04:39 +0000,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,10,Bernie,None
675820929667219457,basset,0.556373,beagle,0.201675,bloodhound,0.110848,239,1070,2015-12-12 23:34:00 +0000,Here's a handful of sleepy puppers. All look unaware of their surroundings. Lousy guard dogs. Still cute tho 11/10s https://t.co/lyXX3v5j4s,11,None,None
675822767435051008,pomeranian,0.4607100000000001,chow,0.202765,pekinese,0.133266,557,1555,2015-12-12 23:41:18 +0000,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10s https://t.co/GK2HJtkdQk,10,None,None
675845657354215424,pug,0.8839520000000001,boston bull,0.0110568,french bulldog,0.00983981,921,2324,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",10,Pepper,pupper
675870721063669760,golden retriever,0.263892,welsh springer spaniel,0.184193,beagle,0.182241,596,1671,2015-12-13 02:51:51 +0000,&amp; this is Yoshi. Another world record contender 11/10 (what the hell is happening why are there so many contenders?) https://t.co/QG708dDNH6,11,None,None
675888385639251968,west highland white terrier,0.672117,old english sheepdog,0.146147,komondor,0.023141400000000003,1002,2428,2015-12-13 04:02:03 +0000,Breathtaking scene. A father taking care of his newborn pup. Tugs at the heartstrings. 10/10 restores my faith https://t.co/06oZdehGEa,10,None,None
675891555769696257,italian greyhound,0.305637,whippet,0.232057,great dane,0.117806,902,2174,2015-12-13 04:14:39 +0000,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,6,Donny,None
675898130735476737,labrador retriever,0.40743,malinois,0.0770367,pug,0.0745973,596,1661,2015-12-13 04:40:46 +0000,I'm sure you've all seen this pupper. Not prepared at all for the flying disc of terror. 10/10 https://t.co/G0pQiFGM7O,10,None,pupper
676089483918516224,bull mastiff,0.743808,boxer,0.106697,american staffordshire terrier,0.0423353,449,1346,2015-12-13 17:21:08 +0000,"""Yes hello I'ma just snag this here toasted bagel real quick. carry on."" 9/10 https://t.co/Cuz0Osnekp",9,None,None
676101918813499392,shih-tzu,0.225848,norfolk terrier,0.186873,irish terrier,0.10698699999999997,1210,2881,2015-12-13 18:10:33 +0000,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,11,Striker,None
676146341966438401,irish water spaniel,0.388332,standard poodle,0.284121,greenhouse,0.0348681,690,1965,2015-12-13 21:07:04 +0000,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,10,Bert,None
676191832485810177,chihuahua,0.376741,italian greyhound,0.17311400000000002,muzzle,0.07148510000000001,1075,2330,2015-12-14 00:07:50 +0000,These two pups just met and have instantly bonded. Spectacular scene. Mesmerizing af. 10/10 and 7/10 for blue dog https://t.co/gwryaJO4tC,10,None,None
676237365392908289,french bulldog,0.961996,chihuahua,0.021793,boston bull,0.00691629,305,1254,2015-12-14 03:08:46 +0000,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,8,Winston,None
676430933382295552,golden retriever,0.583875,cocker spaniel,0.203671,labrador retriever,0.0361217,360,1428,2015-12-14 15:57:56 +0000,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10,Duke,None
676440007570247681,maltese dog,0.579472,toy poodle,0.133446,shih-tzu,0.0943966,693,1758,2015-12-14 16:34:00 +0000,Hope your Monday isn't too awful. Here's two baseball puppers. 11/10 for each https://t.co/dB0H9hdZai,11,None,None
676470639084101634,golden retriever,0.7903859999999999,borzoi,0.0228851,dingo,0.0153434,4865,11876,2015-12-14 18:35:43 +0000,Three generations of pupper. 11/10 for all https://t.co/tAmQYvzrau,11,None,pupper
676496375194980353,pug,0.985387,norwegian elkhound,0.0044169,french bulldog,0.00389287,557,1556,2015-12-14 20:17:59 +0000,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9,Griffin,None
676533798876651520,chow,0.26527399999999995,ice bear,0.167614,fur coat,0.117506,582,1920,2015-12-14 22:46:41 +0000,ITSOFLUFFAYYYYY 12/10 https://t.co/bfw13CnuuZ,12,None,None
676588346097852417,boston bull,0.976577,french bulldog,0.0143237,chihuahua,0.00230192,830,2383,2015-12-15 02:23:26 +0000,This is Bubbles. He kinda resembles a fish. Always makes eye contact with u no matter what. Sneaky tongue slip. 5/10 https://t.co/Nrhvc5tLFT,5,Bubbles,None
676603393314578432,whippet,0.8770209999999999,great dane,0.0341819,boxer,0.028404,400,1192,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10 https://t.co/g1tLGkyaxr,9,Godzilla,pupper
676617503762681856,chihuahua,0.841084,pomeranian,0.12053,pekinese,0.00660034,1027,2971,2015-12-15 04:19:18 +0000,I promise this wasn't meant to be a cuteness overload account but ermergerd look at this cozy pupper. 13/10 https://t.co/mpQl2rJjDh,13,None,pupper
676811746707918848,chihuahua,0.440916,pomeranian,0.345806,cocker spaniel,0.0603312,443,1451,2015-12-15 17:11:09 +0000,Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9,Penny,None
676821958043033607,great pyrenees,0.8698040000000001,kuvasz,0.0798143,standard poodle,0.013263,16314,23656,2015-12-15 17:51:44 +0000,Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11,None,None
676864501615042560,chesapeake bay retriever,0.371146,water buffalo,0.0995963,weimaraner,0.0489679,741,2155,2015-12-15 20:40:47 +0000,Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10,Ash,None
676936541936185344,chesapeake bay retriever,0.5452859999999999,norwegian elkhound,0.081482,space heater,0.0473911,5123,13050,2015-12-16 01:27:03 +0000,Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.co/mqvaxleHRz,8,None,pupper
676946864479084545,pekinese,0.752707,golden retriever,0.055654599999999985,great pyrenees,0.041017800000000014,394,1754,2015-12-16 02:08:04 +0000,This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12,None,None
676949632774234114,welsh springer spaniel,0.206479,saint bernard,0.13933900000000002,boxer,0.114606,417,1344,2015-12-16 02:19:04 +0000,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8,Tyrus,None
676957860086095872,labrador retriever,0.772423,beagle,0.055901699999999985,golden retriever,0.0311519,844,2274,2015-12-16 02:51:45 +0000,10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10,None,None
676975532580409345,malamute,0.363257,siberian husky,0.245862,eskimo dog,0.125547,1123,2860,2015-12-16 04:01:59 +0000,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11,Cooper,None
677187300187611136,english setter,0.282396,shih-tzu,0.08411189999999999,old english sheepdog,0.059538,967,2802,2015-12-16 18:03:28 +0000,Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9,None,None
677269281705472000,shetland sheepdog,0.656616,collie,0.195405,german shepherd,0.0131032,740,2051,2015-12-16 23:29:14 +0000,This is the happiest pupper I've ever seen. 10/10 would trade lives with https://t.co/ep8ATEJwRb,10,None,pupper
677301033169788928,japanese spaniel,0.6611779999999999,pekinese,0.150119,chihuahua,0.11972,430,1277,2015-12-17 01:35:24 +0000,This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5,Juckson,None
677314812125323265,blenheim spaniel,0.924127,japanese spaniel,0.0547901,chihuahua,0.00820404,559,1685,2015-12-17 02:30:09 +0000,"Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10,Tassy,None
677331501395156992,beagle,0.313464,boxer,0.21850300000000006,french bulldog,0.106462,245,1125,2015-12-17 03:36:28 +0000,Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9,Humphrey,None
677334615166730240,lakeland terrier,0.859392,airedale,0.0672917,irish water spaniel,0.0495306,307,1391,2015-12-17 03:48:51 +0000,This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9,None,None
677530072887205888,staffordshire bullterrier,0.6892590000000001,norwegian elkhound,0.026121,american staffordshire terrier,0.0230747,237,1105,2015-12-17 16:45:31 +0000,Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9,Axel,None
677547928504967168,american staffordshire terrier,0.914978,staffordshire bullterrier,0.08439529999999999,boxer,0.000461663,3820,7130,2015-12-17 17:56:29 +0000,Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12,None,None
677565715327688705,basset,0.397295,welsh springer spaniel,0.199554,purse,0.105641,480,1331,2015-12-17 19:07:09 +0000,Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6,None,None
677644091929329666,chihuahua,0.626236,italian greyhound,0.128483,swing,0.0598404,837,1916,2015-12-18 00:18:36 +0000,This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11,None,None
677673981332312066,maltese dog,0.817908,angora,0.0778051,pomeranian,0.0221842,1573,3439,2015-12-18 02:17:22 +0000,Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9,None,None
677687604918272002,pembroke,0.573047,sunglasses,0.12675799999999998,golden retriever,0.108047,890,2552,2015-12-18 03:11:30 +0000,This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11,None,None
677698403548192770,shih-tzu,0.916645,lhasa,0.057883400000000015,pekinese,0.0201258,334,1265,2015-12-18 03:54:25 +0000,This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9,Sadie,None
677700003327029250,siberian husky,0.120849,junco,0.0792056,malamute,0.0630875,1522,3497,2015-12-18 04:00:46 +0000,This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10,Ralph,None
677895101218201600,dalmatian,0.550702,kuvasz,0.0602264,great pyrenees,0.058631,2220,4979,2015-12-18 16:56:01 +0000,Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9,None,None
677918531514703872,eskimo dog,0.199347,dalmatian,0.153225,american staffordshire terrier,0.107798,431,1391,2015-12-18 18:29:07 +0000,"""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10,None,None
678021115718029313,miniature pinscher,0.822048,doberman,0.0960845,rottweiler,0.032709300000000004,6710,14150,2015-12-19 01:16:45 +0000,This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12,Reese,None
678255464182861824,chihuahua,0.613819,yorkshire terrier,0.127931,pomeranian,0.062124300000000014,391,1637,2015-12-19 16:47:58 +0000,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9,Jessifer,None
678278586130948096,maltese dog,0.897841,lhasa,0.0357175,tibetan terrier,0.017107499999999998,6389,11814,2015-12-19 18:19:51 +0000,Another spooky pupper here. Most definitely floating. No legs. Probably knows some dark magic. 10/10 very spooked https://t.co/JK8MByRzgj,10,None,pupper
678334497360859136,norfolk terrier,0.378643,golden retriever,0.0955939,kelpie,0.0853092,271,1344,2015-12-19 22:02:01 +0000,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10,Rosie,None
678341075375947776,golden retriever,0.853284,cocker spaniel,0.0262298,labrador retriever,0.0241228,566,1785,2015-12-19 22:28:09 +0000,This pupper likes tape. 12/10 https://t.co/cSp6w5GWgm,12,None,pupper
678389028614488064,miniature pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,441,1929,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10 https://t.co/auOoKuoveM",11,Bella,pupper
678396796259975168,pembroke,0.95618,cardigan,0.0318031,chihuahua,0.0062765,443,1639,2015-12-20 02:09:34 +0000,These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12,None,None
678410210315247616,schipperke,0.145877,labrador retriever,0.0983538,kelpie,0.0973934,1920,4371,2015-12-20 03:02:53 +0000,Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10,Jerome,None
678424312106393600,maltese dog,0.759945,toy poodle,0.101194,shih-tzu,0.0560374,2673,5584,2015-12-20 03:58:55 +0000,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2,Crystal,None
678446151570427904,staffordshire bullterrier,0.284492,rottweiler,0.189434,american staffordshire terrier,0.18943,1646,4125,2015-12-20 05:25:42 +0000,Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10,None,None
678643457146150913,labrador retriever,0.33875700000000003,flat-coated retriever,0.30447,chest,0.0933923,445,2118,2015-12-20 18:29:43 +0000,Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10,Grizz,None
678755239630127104,malamute,0.606654,border collie,0.193831,collie,0.0483781,3484,7370,2015-12-21 01:53:54 +0000,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10,Dash,None
678764513869611008,irish terrier,0.696646,australian terrier,0.0749616,irish setter,0.06390119999999999,502,1696,2015-12-21 02:30:45 +0000,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10,Wilson,None
678774928607469569,pembroke,0.194681,toy poodle,0.121821,pomeranian,0.096843,967,2890,2015-12-21 03:12:08 +0000,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11,Tug,None
678798276842360832,airedale,0.583122,silky terrier,0.12956700000000002,lakeland terrier,0.0947266,1252,3584,2015-12-21 04:44:55 +0000,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7,Linda,None
678800283649069056,labrador retriever,0.213673,beagle,0.146235,airedale,0.122701,952,2662,2015-12-21 04:52:53 +0000,Here's a pupper with some mean tan lines. Snazzy sweater though 12/10 https://t.co/DpCSVsl6vu,12,None,pupper
678969228704284672,labrador retriever,0.680251,chesapeake bay retriever,0.201697,golden retriever,0.019675900000000003,486,1699,2015-12-21 16:04:13 +0000,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11,Lola,None
678991772295516161,eskimo dog,0.330216,siberian husky,0.187003,chihuahua,0.10142,1243,2397,2015-12-21 17:33:48 +0000,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12,None,None
